kepid,koi_disposition,kepler_name,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
3114661,FALSE POSITIVE,,1.0230542,1.1573994,0.0,0.9063271,0.0,0.6365134,0.9734051,1.2061927,0.0,0.0,0.0,1.1240712,0.0,0.0,0.0,1.1181045,0.0,1.2911656,1.0376295,0.0,0.0,1.0184377,0.9350768,0.0,1.1832793,0.0,0.0,0.0,0.0,1.0560491,0.910767,0.0
3115833,CANDIDATE,,0.12637344,0.061640184,0.124905854,0.27461064,0.0,0.07722124,0.23862192,0.2908385,0.0,0.0,0.03372418,0.02282044,0.0,0.0,0.0,0.31286114,0.0,0.0,0.07960358,0.0,0.0,0.0,0.0,0.0,0.21911648,0.0,0.0848739,0.0,0.0,0.14447147,0.0,0.014723189
4139816,CONFIRMED,Kepler-235 d,0.4126822,0.41128296,0.0,0.65468335,0.0,0.4250534,0.70088273,0.68247175,0.0,0.0,0.0,0.55024207,0.0,0.0,0.0,0.66861993,0.0,0.33876085,0.60677445,0.0,0.0,0.41018018,0.47763056,0.0,0.6507864,0.0,0.0,0.0,0.0,0.6027256,0.26538748,0.0
4139816,CONFIRMED,Kepler-235 d,0.3861395,0.31166452,0.0,0.5565219,0.0,0.41863936,0.54948467,0.38824576,0.0,0.0,0.0,0.4326046,0.0,0.0,0.0,0.6039885,0.0,0.32805866,0.41069245,0.0,0.0,0.3689134,0.2656837,0.0,0.6427558,0.0,0.0,0.0,0.0,0.4149146,0.19875666,0.0
8395660,CONFIRMED,Kepler-106 c,0.3385226,0.45171833,0.0,0.6249491,0.0,0.5088162,0.6643132,0.65639776,0.0,0.0,0.0,0.6231426,0.0,0.0,0.0,0.68251354,0.0,0.4733894,0.7246603,0.0,0.0,0.5859376,0.49469066,0.0,0.7283226,0.0,0.0,0.0,0.0,0.5848241,0.396061,0.0
4139816,CONFIRMED,Kepler-235 d,0.0,0.0,0.13242957,0.26570556,0.0,0.039918642,0.21794462,0.23366919,0.0,0.0,0.10064105,0.15077437,0.2025035,0.0,0.0017197356,0.23525864,0.0,0.0,0.12153153,0.11673776,0.0024697706,0.057630327,0.0,0.0,0.254027,0.0,0.15185207,0.0,0.0,0.08085548,0.0,0.11785727
4275191,CONFIRMED,Kepler-688 b,0.52353776,0.8890984,0.0,0.78542614,0.0,1.03668,1.1099733,1.0809624,0.0,0.0,0.0,1.0665241,0.0,0.0,0.0,0.943049,0.0,1.0792872,1.0622988,0.0,0.0,0.6661378,0.8136572,0.0,0.5001346,0.0,0.0,0.121420704,0.0,0.90509135,1.1919961,0.0
4476123,CONFIRMED,Kepler-689 b,1.1409081,1.3650202,0.0,0.97772735,0.0,1.1544018,1.0819973,1.1616371,0.0,0.0,0.0,1.0936022,0.0,0.0,0.0,0.96611947,0.0,1.1695302,1.2393208,0.0,0.0,1.0063963,0.97331226,0.0,1.1641936,0.0,0.0,0.0,0.0,1.08271,1.0703775,0.0
3351888,CONFIRMED,Kepler-685 b,0.72078073,1.1173317,0.0,1.1588347,0.0,1.091241,1.157907,0.91519994,0.0,0.0,0.0,0.93341464,0.0,0.0,0.0,0.9604749,0.0,1.099744,1.327166,0.0,0.0,1.1909004,0.9415418,0.0,1.1011181,0.0,0.0,0.0,0.0,1.0860518,1.2730131,0.0
3453214,CANDIDATE,,0.0,0.0,1.2579774,0.0,0.42775223,0.0,0.0,0.0,1.3855102,1.0788829,1.1735798,0.0,1.177435,1.4377978,1.4316902,0.0,0.7887564,0.0,0.0,1.1301082,0.91550213,0.0,0.0,0.9007058,0.0,1.136186,1.4179294,1.3961185,1.314636,0.0,0.0,1.2441354
3641726,CONFIRMED,Kepler-1727 b,0.0,0.0,0.48655668,0.0,0.00032331422,0.0,0.0,0.0,0.15480506,0.046544872,0.5368401,0.0,0.50686014,0.06645579,0.26709265,0.043473132,0.2932339,0.0,0.0,0.33788884,0.18909788,0.0,0.0,0.25074422,0.030019969,0.09452277,0.39495182,0.16716582,0.2962742,0.0,0.0,0.38134003
3734868,FALSE POSITIVE,,0.6048715,0.7966025,0.0,0.83952683,0.0,0.7870285,0.891402,0.6895151,0.0,0.0,0.0,0.9197186,0.0,0.0,0.0,0.85238934,0.0,0.8391049,0.9775711,0.0,0.0,0.903247,0.7901696,0.0,1.0309305,0.0,0.0,0.0,0.0,0.8579619,0.6674623,0.0
3832474,CONFIRMED,Kepler-30 d,0.46147966,0.6552242,0.0,0.70439005,0.0,0.55250794,0.8236544,0.70387363,0.0,0.0,0.0,0.7920141,0.0,0.0,0.0,0.7916493,0.0,0.55484605,0.76282215,0.0,0.0,0.6454892,0.657284,0.0,0.791366,0.0,0.0,0.0,0.0,0.7981526,0.49391112,0.0
8395660,CONFIRMED,Kepler-106 c,0.905773,1.2056253,0.0,0.88422495,0.0,0.7224335,0.9172466,1.0505303,0.0,0.0,0.0,1.0386891,0.0,0.0,0.0,1.1059887,0.0,1.2957693,1.0083437,0.0,0.0,1.0739952,1.0214806,0.0,1.2185109,0.0,0.0,0.0,0.0,1.1338168,0.88142496,0.0
3832474,CONFIRMED,Kepler-30 d,0.0,0.0,0.9595804,0.0,0.49322206,0.0,0.0,0.0,0.7518819,0.6035147,0.8970594,0.0,0.91917,0.89293885,0.799477,0.0,1.2789717,0.0,0.0,0.94118303,0.9065282,0.0,0.0,0.7287355,0.0,0.7570232,0.78527707,0.74879766,0.7489397,0.0,0.0,0.5589407
3836375,FALSE POSITIVE,,1.4205397,1.6732177,0.0,1.552027,0.0,1.2308365,1.5240353,1.3536749,0.0,0.0,0.0,1.5166458,0.0,0.0,0.0,1.5726858,0.0,1.492684,1.5654783,0.0,0.0,1.4817815,1.3706872,0.0,1.6837373,0.0,0.0,0.0,0.0,1.5037224,1.4645431,0.0
3935914,CONFIRMED,Kepler-686 b,1.4546101,1.7717907,0.0,1.616363,0.0,1.442415,1.5352608,1.3392723,0.0,0.0,0.0,1.3487966,0.0,0.0,0.0,1.4474798,0.0,1.3675519,1.4373093,0.0,0.0,1.2894831,1.0919143,0.0,1.5621188,0.0,0.0,0.0,0.0,1.5065426,1.3547014,0.0
3940418,CONFIRMED,Kepler-1728 b,1.2799919,1.4818218,0.0,1.2382778,0.0,0.9870015,1.3102614,1.269125,0.0,0.0,0.0,1.4154712,0.0,0.0,0.0,1.4730445,0.0,1.4039767,1.3657455,0.0,0.0,1.1644644,1.1454905,0.0,1.4585283,0.0,0.0,0.0,0.0,1.2763755,1.3179654,0.0
4049131,CONFIRMED,Kepler-687 b,1.2905824,1.5799735,0.0,1.3180327,0.0,1.1306038,1.3399837,1.2328007,0.0,0.0,0.0,1.3802704,0.0,0.0,0.0,1.4986144,0.0,1.4761424,1.4435785,0.0,0.0,1.348442,1.2239406,0.0,1.6186843,0.0,0.0,0.0,0.0,1.3730906,1.2669151,0.0
4139816,CONFIRMED,Kepler-235 d,0.3927828,0.60974777,0.0,0.71139306,0.0,0.40160272,0.6318122,0.4730383,0.0,0.0,0.0,0.56281793,0.0,0.0,0.0,0.7248667,0.0,0.4227199,0.46635884,0.0,0.0,0.4289831,0.5666775,0.0,0.80536175,0.0,0.0,0.0,0.0,0.7664636,0.30220735,0.0
5287983,FALSE POSITIVE,,0.4765018,0.6309303,0.0,0.62961644,0.0,0.7108025,0.80380833,0.72190094,0.0,0.0,0.0,0.8254112,0.0,0.0,0.0,0.7026966,0.0,0.7156658,0.8354368,0.0,0.0,0.74515915,0.616706,0.0,0.7480729,0.0,0.0,0.0,0.0,0.671357,0.5117415,0.0
5358241,CONFIRMED,Kepler-53 b,0.87462527,1.3325784,0.0,0.91084725,0.0,0.9505623,0.7725167,0.8172483,0.0,0.0,0.0,1.0203477,0.0,0.0,0.0,0.8145921,0.0,1.3300949,1.1746986,0.0,0.0,1.2607898,0.94027764,0.0,1.4213886,0.0,0.0,0.0,0.0,1.0195435,0.82460827,0.0
10875245,CONFIRMED,Kepler-107 c,0.7466257,1.2318426,0.0,0.77078843,0.0,0.8511957,0.7662748,0.85461956,0.0,0.0,0.0,1.0957035,0.0,0.0,0.0,0.8325956,0.0,1.2983222,1.1599942,0.0,0.0,1.1296135,0.99177545,0.0,1.1940899,0.0,0.0,0.0,0.0,0.9734292,0.91717106,0.0
5358241,CONFIRMED,Kepler-53 b,0.22439511,0.6132294,0.0,0.5369345,0.0,0.5248264,0.46023482,0.4383666,0.0,0.0,0.0,0.4892825,0.0,0.0,0.0,0.45560312,0.0,0.54518837,0.68119705,0.0,0.0,0.6817477,0.5368016,0.0,0.61627495,0.0,0.0,0.0,0.0,0.5863009,0.31039515,0.0
5358241,CONFIRMED,Kepler-53 b,0.0,0.0,1.3131524,0.0,0.9784381,0.0,0.0,0.0,1.3744601,0.7215189,1.3645619,0.0,1.0880255,1.5248089,1.5290773,0.0,1.7363356,0.0,0.0,1.6602912,1.4547182,0.0,0.0,1.2307881,0.0,1.1693003,1.3014383,1.2851521,1.3598921,0.0,0.0,0.7485508
5358624,CONFIRMED,Kepler-428 b,0.0,0.0,0.76867765,0.0,0.21036229,0.0,0.0,0.0,0.9792753,0.39646095,0.825501,0.0,0.504756,1.1228083,0.9537212,0.0,0.6694862,0.0,0.0,0.6819367,0.7158393,0.0,0.03254608,0.5619302,0.0,0.5267328,0.83755535,0.81247985,0.92365456,0.18562019,0.0,0.54058003
4544670,CANDIDATE,,1.3641607,1.7619067,0.0,1.4276934,0.0,1.6266217,1.4550364,1.2145479,0.0,0.0,0.0,1.233857,0.0,0.0,0.0,1.3699542,0.0,1.4661376,1.4336866,0.0,0.0,1.3768667,1.1986167,0.0,1.6140366,0.0,0.0,0.0,0.0,1.5415794,1.3273357,0.0
4664847,CONFIRMED,Kepler-690 b,0.66701925,0.75267875,0.0,0.8681583,0.0,0.75481635,1.0185268,0.8850971,0.0,0.0,0.0,0.9758761,0.0,0.0,0.0,0.9182577,0.0,0.72621185,0.91828156,0.0,0.0,0.78550434,0.7741963,0.0,0.94395494,0.0,0.0,0.0,0.0,0.9011075,0.60749596,0.0
4725681,CONFIRMED,Kepler-236 c,0.0,0.0,0.4553241,0.0,0.0,0.0,0.03184423,0.16717508,0.20413461,0.05946833,0.32871532,0.0,0.2608924,0.05174032,0.28653932,0.03324781,0.2336305,0.0,0.0,0.31648648,0.14433771,0.0,0.0,0.29864246,0.09480497,0.072466224,0.4171996,0.35367525,0.28767234,0.0,0.0,0.2080459
4725681,CONFIRMED,Kepler-236 c,0.01109013,0.22552064,0.16541618,0.2956306,0.0,0.20247008,0.41006252,0.25192878,0.0,0.0,0.0,0.3618917,0.0,0.0,0.0,0.2897269,0.0,0.33183315,0.35655892,0.069589764,0.0,0.4588416,0.33237982,0.0,0.43034354,0.0,0.069539264,0.0,0.0,0.39920017,0.083903395,0.12941274
4913852,CONFIRMED,Kepler-691 b,1.1838632,1.5348145,0.0,1.2406241,0.0,1.105141,1.2513577,1.1833711,0.0,0.0,0.0,1.3484154,0.0,0.0,0.0,1.4161485,0.0,1.4931818,1.3400384,0.0,0.0,1.4934493,1.2478774,0.0,1.5925624,0.0,0.0,0.0,0.0,1.3495532,1.1777738,0.0
4932348,FALSE POSITIVE,,1.1392919,1.3423918,0.0,1.0456315,0.0,0.9147462,1.1708195,1.1580062,0.0,0.0,0.0,1.3413541,0.0,0.0,0.0,1.3624904,0.0,1.4308513,1.243541,0.0,0.0,1.2200209,1.1312065,0.0,1.3819666,0.0,0.0,0.0,0.0,1.2267554,1.2107604,0.0
4936180,CANDIDATE,,0.4173869,0.4489221,0.0,0.58272475,0.0,0.5140548,0.61854607,0.6116124,0.0,0.0,0.0,0.515833,0.0,0.0,0.0,0.6694024,0.0,0.33564845,0.5873412,0.0,0.0,0.36456063,0.3556208,0.0,0.6102809,0.0,0.0,0.0,0.0,0.52502227,0.32482243,0.0
11913073,FALSE POSITIVE,,0.0,0.0,0.2616882,0.072041035,0.0,0.014801534,0.025830679,0.0,0.10053788,0.118917376,0.2828549,0.0,0.36075762,0.2660098,0.027815145,0.026509188,0.505635,0.0,0.0,0.24295148,0.20766973,0.0,0.0,0.2529378,0.0,0.10967907,0.2342273,0.04478184,0.11719251,0.0,0.0,0.17393689
10875245,CONFIRMED,Kepler-107 c,0.0,0.0,0.87459856,0.0,0.75789267,0.0,0.0,0.0,1.0819916,0.81459206,1.1986978,0.0,0.7142128,1.0291059,1.1488067,0.0,1.1354513,0.0,0.0,1.2990751,1.3141633,0.0,0.0,1.0462878,0.0,0.9439377,0.82953614,1.0154835,1.1864898,0.0,0.0,0.41292483
5021899,CONFIRMED,Kepler-692 b,0.015713794,0.0357474,0.30608496,0.1361583,0.0,0.033050735,0.0062506273,0.039460905,6.4596534e-05,0.0,0.13974088,0.0,0.20746335,0.1730441,0.066023804,0.064838886,0.19132695,0.0,0.09048671,0.21034674,0.24676123,0.0,0.0,0.13435797,0.16071144,0.0,0.30827558,0.009199075,0.05580433,0.06030148,0.0,0.1217798
5077629,FALSE POSITIVE,,1.0947132,0.9896519,0.0,1.1317747,0.0,1.2424676,1.3292447,1.2650038,0.0,0.0,0.0,1.4101204,0.0,0.0,0.0,1.1661158,0.0,1.5133752,1.2617322,0.0,0.0,1.2248232,0.94496065,0.0,1.2525833,0.0,0.0,0.0,0.0,1.0001739,1.084039,0.0
5164255,CONFIRMED,Kepler-693 b,1.4612373,1.8077579,0.0,1.6651834,0.0,1.4687405,1.5984665,1.3905392,0.0,0.0,0.0,1.4004451,0.0,0.0,0.0,1.4756154,0.0,1.3812567,1.4907167,0.0,0.0,1.3603575,1.0888913,0.0,1.5995865,0.0,0.0,0.0,0.0,1.5280975,1.3576268,0.0
5252423,CONFIRMED,Kepler-237 c,0.98202515,0.86819744,0.0,0.9027399,0.0,1.2293242,1.2144158,1.1608652,0.0,0.0,0.0,1.2981852,0.0,0.0,0.0,1.0476713,0.0,1.4936006,1.1525517,0.0,0.0,1.1140826,0.96535075,0.0,1.1316884,0.0,0.0,0.0,0.0,0.9524307,1.0161685,0.0
5252423,CONFIRMED,Kepler-237 c,0.0,0.0,0.35681638,0.042415075,0.06642673,0.0,0.0,0.011522017,0.12047903,0.117762774,0.33380702,0.0,0.3494138,0.2995395,0.24523252,0.0,0.5189008,0.0,0.0,0.3681057,0.36501402,0.0,0.0,0.2642901,0.0,0.06655571,0.34783107,0.27694184,0.18766649,0.0,0.0,0.23641436
5272878,CONFIRMED,Kepler-694 b,0.0,0.0,0.74292153,0.0,0.48966068,0.0,0.0,0.0,0.52696127,0.40965396,0.6475107,0.0,0.52192175,0.65807706,0.6153239,0.0,0.7632294,0.0,0.0,0.6133062,0.6284784,0.0,0.0,0.509503,0.0,0.45710975,0.58998966,0.66379654,0.51445115,0.0,0.0,0.5305503
5283542,FALSE POSITIVE,,0.0,0.0,1.0686537,0.0,0.50085783,0.0,0.0,0.0,0.8650625,0.7756743,0.96626496,0.0,1.043761,0.8623023,0.7710679,0.0,1.2373413,0.0,0.0,0.9640095,0.8463315,0.0,0.0,0.880505,0.0,0.8837972,0.9035058,0.73826456,0.8044993,0.0,0.0,0.72844857
5649215,FALSE POSITIVE,,1.271066,1.6126223,0.0,1.2573973,0.0,1.657399,1.4310944,1.295475,0.0,0.0,0.0,1.504449,0.0,0.0,0.0,1.3082886,0.0,1.9369576,1.5476916,0.0,0.0,1.6286459,1.3409535,0.0,1.6807718,0.0,0.0,0.0,0.0,1.2881668,1.5986898,0.0
5651104,CONFIRMED,Kepler-695 b,1.4252226,1.5212991,0.0,1.3807387,0.0,1.5134981,1.5620626,1.4440137,0.0,0.0,0.0,1.6237202,0.0,0.0,0.0,1.3707552,0.0,1.8623143,1.6031802,0.0,0.0,1.5390046,1.2894871,0.0,1.600687,0.0,0.0,0.0,0.0,1.2894355,1.7092935,0.0
5792202,CONFIRMED,Kepler-27 b,1.1940817,1.4336069,0.0,1.1326997,0.0,1.4844203,1.4324968,1.2901146,0.0,0.0,0.0,1.4947006,0.0,0.0,0.0,1.2272079,0.0,1.8370687,1.4624208,0.0,0.0,1.5075735,1.3096874,0.0,1.5188673,0.0,0.0,0.0,0.0,1.2031909,1.6093397,0.0
10875245,CONFIRMED,Kepler-107 c,1.177276,1.4496306,0.0,1.2195864,0.0,1.3188902,1.3772765,1.2555171,0.0,0.0,0.0,1.5174354,0.0,0.0,0.0,1.2150581,0.0,1.7668289,1.3779004,0.0,0.0,1.3775891,1.2170899,0.0,1.4432113,0.0,0.0,0.0,0.0,1.1388589,1.547257,0.0
5792202,CONFIRMED,Kepler-27 b,1.4360106,1.6958866,0.0,1.4918914,0.0,1.4261225,1.4271446,1.2614202,0.0,0.0,0.0,1.2630539,0.0,0.0,0.0,1.369854,0.0,1.3683176,1.3566518,0.0,0.0,1.188375,1.1013085,0.0,1.4914889,0.0,0.0,0.0,0.0,1.4578125,1.3521637,0.0
5370302,FALSE POSITIVE,,1.2955409,1.7058946,0.0,1.3322653,0.0,1.7013115,1.4755849,1.3276044,0.0,0.0,0.0,1.5367053,0.0,0.0,0.0,1.3208075,0.0,1.9513687,1.589196,0.0,0.0,1.7176366,1.3764557,0.0,1.7477355,0.0,0.0,0.0,0.0,1.3006412,1.6372671,0.0
5372966,FALSE POSITIVE,,1.2044224,1.2616915,0.0,1.1051191,0.0,1.0657924,1.1708957,1.1321965,0.0,0.0,0.0,1.2449834,0.0,0.0,0.0,1.2865851,0.0,1.4141345,1.4107188,0.0,0.0,1.3312743,1.2788197,0.0,1.6235504,0.0,0.0,0.0,0.0,1.2432181,1.198596,0.0
5376067,FALSE POSITIVE,,0.992124,1.0898645,0.0,0.81118405,0.0,0.655906,0.9447223,1.1285225,0.0,0.0,0.0,1.1882902,0.0,0.0,0.0,0.91973597,0.0,1.2638276,1.0461215,0.0,0.0,1.0354612,0.90384895,0.0,1.0721165,0.0,0.0,0.0,0.0,0.8821998,1.013382,0.0
5436502,CONFIRMED,Kepler-238 e,0.0,0.0,0.7675016,0.0,0.44654596,0.0,0.0,0.0,0.5698037,0.4670679,0.63412213,0.0,0.60078436,0.54998946,0.8135974,0.0,0.687889,0.0,0.0,0.6595136,0.8578748,0.0,0.0,0.5914115,0.0,0.45189595,0.69639874,0.72596467,0.5922745,0.0,0.0,0.22875398
5436502,CONFIRMED,Kepler-238 e,1.0594062,1.4890026,0.0,1.237356,0.0,1.0645744,1.3231494,1.1388361,0.0,0.0,0.0,1.2625902,0.0,0.0,0.0,1.4569324,0.0,1.4867837,1.2768391,0.0,0.0,1.4159151,1.2274145,0.0,1.5452557,0.0,0.0,0.0,0.0,1.2735486,1.125033,0.0
5436502,CONFIRMED,Kepler-238 e,1.1083767,1.2720243,0.0,0.95466673,0.0,0.865489,1.2571169,1.132492,0.0,0.0,0.0,1.2383405,0.0,0.0,0.0,1.3838828,0.0,1.3992913,1.1467856,0.0,0.0,1.0709653,1.1357629,0.0,1.2815163,0.0,0.0,0.0,0.0,1.1362592,1.2587382,0.0
5436502,CONFIRMED,Kepler-238 e,0.0,0.0,0.9186611,0.0,0.31502682,0.0,0.0,0.0,0.7181274,0.53671813,0.88789433,0.0,0.98997,0.8483809,0.65640044,0.0,1.2451499,0.0,0.0,0.9064165,0.71129644,0.0,0.0,0.70003134,0.0,0.6900789,0.8149626,0.6584505,0.6695898,0.0,0.0,0.68314916
10875245,CONFIRMED,Kepler-107 c,0.04888404,0.0045512468,0.04473601,0.35459727,0.0,0.12122932,0.28018486,0.20810048,0.0,0.0,0.13243696,0.104880646,0.105091095,0.014930248,0.0,0.3254066,0.07756324,0.0,0.2082617,0.04483361,0.042107195,0.052840557,0.06796691,0.0,0.29363674,0.0,0.08942047,0.0,0.0,0.26494884,0.01961022,0.064473934
5436502,CONFIRMED,Kepler-238 e,0.34406823,0.3695692,0.0,0.4998974,0.0,0.36371607,0.4892998,0.6129734,0.0,0.0,0.0,0.38761783,0.0,0.0,0.0,0.5910495,0.0,0.20754085,0.442833,0.0,0.0,0.17708896,0.28868645,0.0,0.48873246,0.0,0.0,0.0,0.0,0.34046346,0.20156965,0.0
5456651,CONFIRMED,Kepler-239 b,0.26396248,0.5441582,0.0,0.39247277,0.0,0.5072383,0.46858993,0.44785058,0.0,0.0,0.0,0.5617216,0.0,0.0,0.0,0.5352295,0.011089124,0.40935296,0.45298782,0.059307583,0.0072891116,0.41286764,0.37545007,0.0,0.5578736,0.0,0.0,0.0,0.0,0.5142169,0.31673482,0.0
5456651,CONFIRMED,Kepler-239 b,1.064843,1.3739679,0.0,1.1167089,0.0,0.96298563,1.0982164,1.0584233,0.0,0.0,0.0,1.2327116,0.0,0.0,0.0,1.2489225,0.0,1.4022577,1.2723151,0.0,0.0,1.2185363,1.0965711,0.0,1.4468083,0.0,0.0,0.0,0.0,1.1740223,1.0555162,0.0
5481416,FALSE POSITIVE,,1.0739149,1.3599182,0.0,1.0421487,0.0,0.9687639,1.152607,1.0836354,0.0,0.0,0.0,1.2985557,0.0,0.0,0.0,1.3014197,0.0,1.4114168,1.2726678,0.0,0.0,1.2026604,1.141678,0.0,1.3945606,0.0,0.0,0.0,0.0,1.1127585,1.1482588,0.0
5531576,CONFIRMED,Kepler-240 c,0.8495055,0.7407651,0.0,0.65856105,0.0,1.1019903,1.0733713,1.0868584,0.0,0.0,0.0,1.127797,0.0,0.0,0.0,0.9196906,0.0,1.3999233,1.0087204,0.0,0.0,1.0251666,0.9147532,0.0,1.0460312,0.0,0.0,0.0,0.0,0.7996556,0.9645757,0.0
5531576,CONFIRMED,Kepler-240 c,0.68133736,1.0464008,0.0,0.8996547,0.0,0.35924432,1.2482374,0.0,0.0,0.0,0.0,1.2036226,0.0,0.0,0.0,1.3368294,0.0,0.94767475,1.3134766,0.0,0.0,1.0079545,0.79555297,0.0,0.91497135,0.0,0.0,0.0,0.0,1.1487288,1.3088629,0.0
5534814,FALSE POSITIVE,,0.732267,1.2717128,0.0,1.1640775,0.0,0.4281768,1.2752323,0.0,0.0,0.0,0.0,1.232215,0.0,0.0,0.0,1.2800717,0.0,0.95099884,1.273176,0.0,0.0,1.1399012,0.77242255,0.0,1.0278137,0.0,0.0,0.0,0.0,1.2479203,1.2586696,0.0
6291653,CONFIRMED,Kepler-702 b,0.5140715,0.6562048,0.0,0.7831723,0.0,0.7143753,0.838233,0.6737281,0.0,0.0,0.0,0.7890024,0.0,0.0,0.0,0.8228507,0.0,0.5938099,0.78817934,0.0,0.0,0.66596377,0.5582589,0.0,0.85861516,0.0,0.0,0.0,0.0,0.7505217,0.49208272,0.0
6392727,CONFIRMED,Kepler-703 b,0.5217419,0.7234293,0.0,0.7158756,0.0,0.690817,0.8292682,0.71912473,0.0,0.0,0.0,0.82277304,0.0,0.0,0.0,0.82845455,0.0,0.6467045,0.79876834,0.0,0.0,0.759009,0.64776975,0.0,0.9049809,0.0,0.0,0.0,0.0,0.7129678,0.5517562,0.0
6422070,CONFIRMED,Kepler-704 b,0.3810676,0.44929248,0.0,0.6499446,0.0,0.5492315,0.6626555,0.573815,0.0,0.0,0.0,0.61781144,0.0,0.0,0.0,0.6363166,0.0,0.36484945,0.58391714,0.0,0.0,0.4760267,0.44483542,0.0,0.6263881,0.0,0.0,0.0,0.0,0.60957134,0.34157178,0.0
6428700,CONFIRMED,Kepler-242 b,0.0,0.0,0.8878343,0.0,0.4511814,0.0,0.0,0.0,0.59882456,0.6325572,0.85232955,0.0,0.82170933,0.6422339,0.6653191,0.0,0.7725941,0.0,0.0,0.80377316,0.7726651,0.0,0.0,0.72526944,0.0,0.53446543,0.86639804,0.62465274,0.5540513,0.0,0.0,0.63251114
6428700,CONFIRMED,Kepler-242 b,0.56796795,0.781284,0.0,0.85088,0.0,0.57451266,0.8769893,0.82383513,0.0,0.0,0.0,1.0096008,0.0,0.0,0.0,0.8487711,0.0,0.51758224,0.8148876,0.0,0.0,0.7573037,0.71357447,0.0,0.94651103,0.0,0.0,0.0,0.0,0.86986214,0.55187696,0.0
5792202,CONFIRMED,Kepler-27 b,0.0,0.0,0.86865723,0.0,0.3056806,0.0,0.0,0.0,0.61771846,0.3441261,0.77573675,0.0,0.8728992,0.57374513,0.7705291,0.0,1.1051826,0.0,0.0,0.8519228,0.7056929,0.0,0.0,0.6224844,0.0,0.5601259,0.8401174,0.8589817,0.6532068,0.0,0.0,0.33880332
5794379,CONFIRMED,Kepler-241 b,0.41916963,0.62065935,0.0,0.6366526,0.0,0.6830017,0.74708456,0.59550136,0.0,0.0,0.0,0.79082704,0.0,0.0,0.0,0.58167857,0.0,0.5164661,0.8563004,0.0,0.0,0.64622045,0.62140024,0.0,0.60755837,0.0,0.0,0.0,0.0,0.7339914,0.40734607,0.0
5794379,CONFIRMED,Kepler-241 b,0.71519864,0.85766697,0.0,0.93383926,0.0,0.8139374,1.0136031,0.85922444,0.0,0.0,0.0,1.0077049,0.0,0.0,0.0,0.9987596,0.0,0.785513,0.97488135,0.0,0.0,0.8328011,0.7959327,0.0,1.0648961,0.0,0.0,0.0,0.0,0.94741637,0.7267493,0.0
5881688,CONFIRMED,Kepler-696 b,0.3575941,0.5612923,0.0,0.5958368,0.0,0.5256896,0.6648343,0.5922867,0.0,0.0,0.0,0.6392849,0.0,0.0,0.0,0.653994,0.0,0.45230833,0.64784,0.0,0.0,0.5133531,0.5256558,0.0,0.6312078,0.0,0.0,0.0,0.0,0.6866488,0.36228785,0.0
6022556,CONFIRMED,Kepler-697 b,1.0908543,1.3257972,0.0,1.0969145,0.0,1.2532489,1.318057,1.2338322,0.0,0.0,0.0,1.3742005,0.0,0.0,0.0,1.3716863,0.0,1.6657301,1.3075384,0.0,0.0,1.3567817,1.3097018,0.0,1.5046966,0.0,0.0,0.0,0.0,1.2988962,1.3215936,0.0
6032497,CONFIRMED,Kepler-698 b,1.2560095,1.5500072,0.0,1.384537,0.0,1.2746661,1.4114004,1.3915223,0.0,0.0,0.0,1.4206346,0.0,0.0,0.0,1.4421533,0.0,1.552154,1.447188,0.0,0.0,1.4648837,1.2990232,0.0,1.5886738,0.0,0.0,0.0,0.0,1.3498265,1.4121387,0.0
6061119,CONFIRMED,Kepler-699 b,1.1877685,1.3294246,0.0,1.1940645,0.0,1.0740004,1.342402,1.378324,0.0,0.0,0.0,1.4283628,0.0,0.0,0.0,1.3495843,0.0,1.5681192,1.3216952,0.0,0.0,1.2766625,1.1649871,0.0,1.4488442,0.0,0.0,0.0,0.0,1.2194616,1.3170171,0.0
6191521,CONFIRMED,Kepler-700 b,0.39636266,0.70577073,0.0,0.760777,0.0,0.5090428,0.63530856,0.5467853,0.0,0.0,0.0,0.65643084,0.0,0.0,0.0,0.5989654,0.0,0.4899319,0.77500457,0.0,0.0,0.7523477,0.7493178,0.0,0.7473819,0.0,0.0,0.0,0.0,0.8038711,0.4984928,0.0
6267425,FALSE POSITIVE,,0.0,0.0,0.57151335,0.0,0.16496511,0.0,0.0,0.0,0.29475787,0.16211715,0.5991558,0.0,0.49460283,0.5402581,0.38259697,0.0,0.6098639,0.0,0.0,0.520875,0.46330422,0.0,0.0,0.28591388,0.0,0.2519771,0.50544417,0.42405978,0.2963369,0.0,0.0,0.31122828
3531558,CONFIRMED,Kepler-467 b,1.2036666,1.5661212,0.0,1.3441315,0.0,1.1843102,1.3818382,1.109644,0.0,0.0,0.0,1.4554777,0.0,0.0,0.0,1.485497,0.0,1.5592933,1.4881159,0.0,0.0,1.4635313,1.2816885,0.0,1.6566417,0.0,0.0,0.0,0.0,1.3671504,1.3264107,0.0
